"day","temp","gen","size","n","diff","surv","growth","eggs","offspring","size.offspring"
30,-0.642431366780962,"A1",0.817807767580459,-0.0727248525424817,3.99055555555556,1,0.0417652791312822,NA,NA,NA
30,-0.642431366780962,"A1",-0.379372480484017,-0.0727248525424817,3.99055555555556,1,NA,NA,NA,NA
30,-0.642431366780962,"A1",0.867690277916479,-0.0727248525424817,3.99055555555556,1,0.0334122233050258,3,NA,NA
30,-0.642431366780962,"A2",0.4187476848923,0.818119447005363,3.95715277777778,1,0.0336942596914869,NA,NA,NA
30,-0.642431366780962,"A2",1.51616291228474,0.818119447005363,3.95715277777778,1,-0.0084235649228717,NA,NA,NA
30,-0.642431366780962,"A2",-0.578902521828096,0.818119447005363,3.95715277777778,1,0.0589649544601022,NA,NA,NA
30,-0.642431366780962,"L",0.56839521590036,-0.59127601198078,4.03434027777778,1,0.024787200165248,NA,NA,NA
30,-0.642431366780962,"L",0.817807767580459,-0.59127601198078,4.03434027777778,1,0.00826240005508264,NA,NA,NA
30,-0.642431366780962,"L",1.01733780892454,-0.59127601198078,4.03434027777778,NA,NA,NA,NA,NA
30,-0.642431366780962,"A3",0.4187476848923,0.126717901087633,4.00652777777778,1,0.0332790238153014,5,4,-1.97561281123665
30,-0.642431366780962,"A3",0.46863019522832,0.126717901087633,4.00652777777778,1,0,7,1,-1.87584779056461
30,-0.642431366780962,"A3",-1.22737515619635,0.126717901087633,4.00652777777778,1,0.191354386937983,NA,NA,NA
30,-0.642431366780962,"A4",1.26675036060464,-0.0461324853917997,4.0221412037037,1,0.0331498389988289,7,2,-1.92573030090063
30,-0.642431366780962,"A4",0.56839521590036,-0.0461324853917997,4.0221412037037,1,0.0248623792491216,4,NA,NA
30,-0.642431366780962,"A4",-0.678667542500136,-0.0461324853917997,4.0221412037037,1,0.20718649374268,NA,NA,NA
34,-0.642431366780962,"A1",1.06722031926056,-0.405129441926006,2.93145833333333,0,NA,NA,NA,NA
